OBJECTID,STATION,COMMENTS,COUNTY,ABPair,Sta_Dir,Motorcycles,PassCars,Buses,SUTrucks,CTrucks,TOD,TotVol,StartDate,EndDate,TimeLabel,AllTrucks,IsPerm,PickupsPanelVans,XCOORD,YCOORD
562,301526,Harpers Ferry Rd from 53-787 Kidwell Rd to 53-687 Sagle Rd,Loudoun County,3857538235,301526_N,0,94,6,4,2,AM,137,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,6,,32,-77.72329,39.25423
563,301530,Lovettsville Rd from 53-667 Yakey; 53-668 Ropp to US 15 James Monroe Hwy,Loudoun County,3822738194,301530_E,0,203,2,5,2,AM,259,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,7,,47,-77.56605,39.28427
564,301531,Irish Corner Rd from 53-690 Mountain rd to 53-853 Long Lane,Loudoun County,3809638484,301531_E,1,47,4,2,0,AM,66,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,2,,14,-77.66887,39.28282
565,301532,Irish Corner Rd from 53-853 Long Lane to 53-852 Georges Mill Rd,Loudoun County,3809638484,301532_E,1,65,4,2,0,AM,93,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,2,,22,-77.66574,39.28589
566,301533,Irish Corner Road/Broad Way W from 53-852 Georges Mill Rd to WCL Lovettsville,Loudoun County,3848438518,301533_E,0,79,4,8,2,AM,126,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,34,-77.65294,39.28551
567,302291,"Old Plank Rd between SR-3 W, Plank Rd and 88-612 Catharpin Rd",Spotsylvania County,5212352121,302291_E,2,209,3,8,1,AM,283,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,9,,61,-77.62638,38.29581
568,301462,New Ford Rd from US 50 John S Mosby Hwy to Loudoun County Line,Fauquier County,5304638000,301462_N,0,219,7,9,2,AM,352,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,11,,116,-77.79715,38.97567
569,302300,Catharpin Rd between 88-613 Brock Rd and 88-610 Old Plank Rd,Spotsylvania County,5212852118,302300_N,0,227,1,4,1,AM,339,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,107,-77.63463,38.26144
570,302301,Brock Rd between SR 208 Courthouse Rd and 88-648 Block House Rd,Spotsylvania County,5209652098,302301_N,3,219,1,11,5,AM,344,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,16,,105,-77.60101,38.20883
571,301511,Gum Spring Rd from 53-620 Braddock Rd to US 50 John S. Mosby Hwy,Loudoun County,3810538396,301511_N,1,2628,20,57,21,AM,3244,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,78,,518,-77.54453,38.92323
572,301513,Belmont Ridge Rd from 53-621 W;  Evergreen Mills Rd to 53-772 Ryan Rd,Loudoun County,3852838164,301513_N,1,1594,23,92,17,AM,2146,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,109,,420,-77.53295,38.96873
573,301519,Clarks Gap Rd from SR 9 MID;  Charles Town Pike to 53-665 SOUTH,Loudoun County,3812038058,301519_E,0,58,2,7,1,AM,100,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,8,,33,-77.6093,39.16792
574,301520,"Taylorstown Rd between 53-668 Taylorstown Rd and 53-665 W, Loyalty Rd",Loudoun County,3848538123,301520_E,1,146,3,3,0,AM,192,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,3,,40,-77.57679665,39.25493778
575,170015,Leeds Manor Rd from 30-691 Old Waterloo Rd to 30-798 W; Dulins Ford Rd,Fauquier County,5302553111,170015_N,0,79,2,6,1,AM,154,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,7,P,66,-77.89911,38.69563
576,301541,Hillsboro Rd from 53-711 Alder School Rd to 53-812 Gaver Mill Rd,Loudoun County,3808538232,301541_N,0,125,13,8,2,AM,189,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,41,-77.72346,39.17796
577,301544,Mountain Rd from 53-697 Legard Farm Rd to 53-693 Morrisonville Rd,Loudoun County,3870738088,301544_N,0,27,5,4,0,AM,54,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,18,-77.70132,39.22298
578,750041,Dry Mill Rd from 53-1015 to 53-820 Thomas Mill Rd,Loudoun County,3845338602,750041_N,0,62,3,3,1,AM,92,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,24,-77.59541,39.11097
579,301549,Harmony Church Rd from US 15 James Monroe Hwy to 53-725 Hughesville Rd,Loudoun County,3837538189,301549_N,0,113,1,6,5,AM,196,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,11,,72,-77.62126,39.09092
580,301554,Hamilton Station Rd from 53-711 Piggott Bottom Rd to SR 9 Charles Town Pike,Loudoun County,3854438220,301554_N,0,113,11,9,2,AM,192,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,11,,58,-77.64411,39.15363
581,301556,Greengarden Rd from 53-743 Millville Rd to 53-619 Trappe Rd,Loudoun County,3821038548,301556_N,0,30,1,3,1,AM,52,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,18,-77.84705,39.02637
582,301559,Airmont Rd from 53-700 Woodtrail Rd to 53-734 Snickersville Tpke,Loudoun County,3861738211,301559_N,0,99,3,3,1,AM,144,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,39,-77.78674,39.08368
583,301561,New Cut Rd from 53-712 Yatton Rd to SCL Round Hill,Loudoun County,3814438198,301561_N,0,258,5,4,1,AM,341,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,73,-77.76942,39.12603
584,301560,Airmont Rd between 53-734 Snickersville Tpke and 53-712 Yatton Rd,Loudoun County,3808238144,301560_N,1,154,2,4,1,AM,232,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,71,-77.77105546,39.11663375
585,301574,Snickersville Tpk from 53-611 Telegraph Springs Rd to 53-733 WEST,Loudoun County,3806138200,301574_E,1,259,1,2,2,AM,332,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,69,-77.73086,39.04612
586,301575,Snickersville Tpk from 53-733 WEST to 53-733 E;  Lime Kiln Rd,Loudoun County,3837438208,301575_E,0,338,1,1,0,AM,435,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,1,,95,-77.70853,39.0237
587,301577,Snickersville Tpk from 53-748 Sam Fred Rd to US 50 John S. Mosby Hwy,Loudoun County,3820838173,301577_E,3,216,0,2,0,AM,280,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,2,,59,-77.67636,38.99576
588,301578,Millville Rd from 53-719 Greengarden Rd to 53-623 W;  Willisville Rd,Loudoun County,3821038244,301578_E,0,34,1,1,0,AM,48,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,1,,12,-77.83719,39.00906
589,301580,Ryan Rd from 53-659 Belmont Ridge Rd to 53-645 Croson Lane,Loudoun County,3838938159,301580_E,10,4113,11,58,16,AM,4669,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,74,,464,-77.5098,38.98938
590,301584,Sterling Blvd from 53-1435 Staunton Ave to 53-625 Church Rd,Loudoun County,3841738032,301584_N,0,1180,22,32,4,AM,1469,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,36,,232,-77.40457,39.00092
591,301589,Ashburn Farm Pkwy <Old Rt 900> between 53-901 Claiborne Pkwy and 53-641 Ashburn Rd,Loudoun County,3866038659,301589_E,2,2851,22,42,9,AM,3236,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,51,,310,-77.49259,39.03248
592,750354,Claiborne Pkwy from SR 267 to 53-642 Jenkins Lane,Loudoun County,3806638661,750354_N,1,1353,27,25,2,AM,1539,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,27,,133,-77.5034,39.0374
593,301613,Algonkian Pkwy from 53-1570 Countryside Blvd to 53-1611 Newland Ct,Loudoun County,3800138451,301613_N,0,1036,22,24,3,AM,1221,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,27,,137,-77.41717,39.05359
594,628024,Roosevelt Blvd from 29-613 Wilson Blvd. SCL Falls Church to 110-6729 Roosevelt St,Falls Church,3409336107,628024_N,5,2342,11,28,3,AM,2755,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,31,,367,-77.15288,38.87598
595,405235,Prince William Parkway from ECL Manassas;  Fairview Ave to 76-665 Ellis Rd,Prince William County,4008040723,405235_E,10,3297,31,101,24,AM,4334,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,125,,872,-77.43709,38.73333
596,631009,Fall Hill Avenue from I-95 to WCL Fredericksburg,Fredericksburg,5053650535,631009_N,1,711,12,11,0,AM,900,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,11,,166,-77.51108,38.31065
597,631010,Fall Hill Avenue from Jefferson Davis Highway to I-95,Fredericksburg,5053550533,631010_N,0,589,12,13,0,AM,744,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,13,,130,-77.4864,38.31667
598,628040,West St from Parker St to SR 7 Broad St,Falls Church,3443634435,628040_N,1,853,18,13,4,AM,1008,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,17,,121,-77.18588,38.88999
599,628041,West St from SR 7 Broad St to 110-6767 Great Falls St,Falls Church,3592834429,628041_N,0,504,7,17,2,AM,623,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,19,,95,-77.17803,38.89332
600,627011,Jermantown Rd from US 29 to US 50,City of Fairfax,3659934683,627011_N,5,1165,17,25,7,AM,1411,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,32,,193,-77.33267,38.85422
601,627013,Jermantown Rd from Copperfield Square to Gainsborough Ct,City of Fairfax,3660134684,627013_N,9,1613,19,36,10,AM,1891,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,46,,205,-77.32804,38.86068
602,628016,Little Falls St from SR 7 Broad St to 110-6767 Great Falls St,Falls Church,3441734424,628016_N,1,277,0,3,1,AM,306,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,25,-77.17212,38.88522
603,628017,Little Falls St from 110-6767 Great Falls St to Arlington CL. -6797,Falls Church,3442434016,628017_N,1,219,1,3,1,AM,242,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,4,,18,-77.16938,38.88697
604,628006,Great Falls St from US 29 Washington St to Little Falls St,Falls Church,3442334424,628006_N,0,230,3,6,3,AM,276,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,9,,35,-77.17004,38.88546
605,628007,Great Falls St from Little Falls St to 110-6774 Lincoln Ave,Falls Church,3442434416,628007_N,0,496,5,8,2,AM,573,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,63,-77.1719,38.88783
606,787480,15th Street from S Hayes St to US 1 Jefferson Davis Hwy,Arlington County,3023630540,787480_E,4,862,19,17,5,AM,979,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,22,,74,-77.05856,38.8602
607,628001,Annandale Rd from SCL Falls Church. 29-649 to US 29 Washington Highway,Falls Church,3442034421,628001_N,22,917,17,30,28,AM,1190,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,58,,178,-77.17318,38.87912
608,627040,Robert Rd from SCL Fairfax to Sager Ave,City of Fairfax,3430536301,627040_N,0,672,3,5,0,AM,867,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,5,,186,-77.29674,38.83923
609,301631,Cascades Pkwy from 53-637 Potomac View to 0.26 M FRM 53-1582 Winding,Loudoun County,3803438381,301631_E,1,934,31,11,2,AM,1113,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,13,,135,-77.39838,39.03914
610,199750,I395R from Ramp to 395 at Turkeycock to WCL Alexandria,Fairfax County,3550135510,199750_N,167,5877,179,51,1,AM,7047,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,52,P,771,-77.1601,38.80481
611,199760,I95R from Prince William County Line to US 1 Richmond Hwy,Fairfax County,3484034839,199760_N,192,9645,107,42,1,AM,11741,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,43,,1755,-77.24088,38.67369
612,90333,Dumfries Rd between 76-640 Minnieville Rd and OSR 234 Independent Hill Rd,Prince William County,4095440964,90333_N,1,2075,51,124,70,AM,2828,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,194,P,506,-77.43916969,38.64117899
613,B0662,MD170-.10 MI W OF MD162,Anne Arundel County,4571945673,B0662_N,3,1198,85,83,21,AM,1623,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,104,,235,-76.66429263,39.18963735
614,B020067,BRIGHTVIEW DR-.10 MI E OF VETERANS HWY,Anne Arundel County,4563945858,B020067_E,0,175,3,9,4,AM,269,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,13,,79,-76.62928128,39.11178733
615,B0656,MD170-.10 MI N OF MD175,Anne Arundel County,4565045834,B0656_N,3,902,8,52,8,AM,1127,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,60,,155,-76.6979544,39.08872532
616,B020097,PASADENA RD-.10 MI W OF MD648H,Anne Arundel County,4563445539,B020097_E,2,134,4,17,3,AM,200,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,20,,41,-76.55772948,39.11098713
617,B0657,MD170-.20 MI N OF MD174,Anne Arundel County,4565445617,B0657_N,6,2816,53,125,43,AM,3476,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,168,,433,-76.68500672,39.13952899
618,B0685,MD177-.10 MI E OF MD648E (BALTO ANNAPOLIS BLVD),Anne Arundel County,4562645769,B0685_E,1,815,22,57,11,AM,1124,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,68,,219,-76.58228998,39.13373114
619,B0677,MD175-.20 MI S OF MD295,Anne Arundel County,4566545502,B0677_N,16,4041,44,117,12,AM,4803,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,129,,574,-76.75260457,39.13837328
620,B020091,SANDS RD-.10 MI S OF QUEEN ANNE BRIDGE RD,Anne Arundel County,4570645705,B020091_N,2,152,3,14,8,AM,202,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,22,,25,-76.6650751,38.88684156
621,B0694,MD178-.10 MI N OF CEDARCROFT RD,Anne Arundel County,4585045856,B0694_N,0,377,2,23,1,AM,464,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,24,,61,-76.6303474,39.06835919
622,B020056,PINEY ORCHARD PKWY-.10 MI S OF SANDY WALK WAY,Anne Arundel County,4582845829,B020056_N,1,116,0,4,2,AM,152,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,6,,31,-76.72927164,39.06021867
623,B020077,MD2-.10 MI S OF MD253,Anne Arundel County,4588245879,B020077_N,2,3654,1,94,28,AM,4598,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,122,,820,-76.56465749,38.93940813
624,B0843,IS895B-.10 MI N OF MD2,Anne Arundel County,4591845917,B0843_N,2,1102,12,86,25,AM,1481,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,111,,255,-76.61727835,39.20248618
625,B0643,IS195-.30 MI S OF MD170,Anne Arundel County,4575445671,B0643_N,1,2173,178,56,0,AM,2700,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,56,,294,-76.67923382,39.18638923
626,B1334,MD760-.20 MI S OF MD765Q (HG Trueman Rd),Calvert County,4903949038,B1334_N,1,468,3,9,1,AM,556,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,10,,76,-76.43883932,38.37003862
627,B1521,MD31-.20 MI E OF MD831J/UNION BRIDGE RD,Carroll County,4804148130,B1521_E,2,539,9,75,26,AM,828,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,101,,179,-77.10367763,39.54486361
628,B1315,MD261-.50 MI N OF MD263,Calvert County,4906249087,B1315_N,3,389,19,28,5,AM,547,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,33,,105,-76.54445561,38.62226427
629,P0065,MD 2 North of Dowell Rd (ATR#65),Calvert County,4903449033,P0065_N,1,1539,23,115,24,AM,2148,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,139,P,446,-76.45302848,38.35953551
630,B1312,MD231-.40 MI W OF MD2,Calvert County,4910449019,B1312_E,3,1412,33,131,32,AM,2009,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,163,,399,-76.5945428,38.53404193
631,B1549,MD97-.10 MI S OF NICODEMUS RD,Carroll County,4813148086,B1549_N,3,964,12,39,15,AM,1204,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,54,,172,-76.9964945,39.49082313
632,B1316,MD261-.20 MI S OF MD260,Calvert County,4906749068,B1316_N,1,1030,29,24,8,AM,1313,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,32,,222,-76.53496752,38.69224955
633,B1305,MD2-.50 MI N OF MD264,Calvert County,4902449105,B1305_N,12,3633,18,173,51,AM,4815,2017-01-01T06:00:00.000Z,2017-01-01T08:59:59.000Z,AM: 6:00 AM – 8:59 AM,224,,929,-76.54624289,38.5021336
